,date,type,category_id,category_title,site_title,price_new,price_old,site_unit,site_link,site_code
268,2019-10-02,food,7,Масло сливочное,"БЗМЖ Масло слив Экомилк Традиционное 82,5% 450г ф",356.4,,450г,https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/maslo-slivochnoe-i-margarin-16113-20/maslo-slivochnoe-ekomilk-traditsionnoe-82-5-450g-,okey
269,2019-10-02,food,7,Масло сливочное,"БЗМЖ Масло сливочное Из Вологды 82,5% 180г",214.4,,180г,https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/maslo-slivochnoe-i-margarin-16113-20/maslo-slivochnoe-iz-vologdy-82-5-180g,okey
270,2019-10-02,food,7,Масло сливочное,"БЗМЖ Масло сливочное Из Вологды Крестьянское 72,5% 180г",185.9,,180г,https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/maslo-slivochnoe-i-margarin-16113-20/maslo-slivochnoe-iz-vologdy-krest-ianskoe-72-5-180g,okey
271,2019-10-02,food,7,Масло сливочное,"БЗМЖ Масло сливочное Из Вологды Традиционное 82,5% 180г",194.9,,180г,https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/maslo-slivochnoe-i-margarin-16113-20/maslo-slivochnoe-iz-vologdy-traditsionnoe-82-5-180g,okey
272,2019-10-02,food,7,Масло сливочное,"БЗМЖ Масло сливочное Милье 82,5% 180г",147.4,,180г,https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/maslo-slivochnoe-i-margarin-16113-20/maslo-slivochnoe-mil-e-82-5-180g,okey
273,2019-10-02,food,7,Масло сливочное,"БЗМЖ Масло сливочное несоленое Экомилк 82,5% 180г",122.5,,180г,https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/maslo-slivochnoe-i-margarin-16113-20/maslo-slivochnoe-nesolenoe-ekomilk-82-5-180g,okey
274,2019-10-02,food,7,Масло сливочное,"БЗМЖ Масло сливочное Правильное масло 82,5% 180г",169.4,,180г,https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/maslo-slivochnoe-i-margarin-16113-20/maslo-slivochnoe-pravil-noe-maslo-82-5-180g,okey
275,2019-10-02,food,7,Масло сливочное,БЗМЖ Масло сливочное Простоквашино 82% 180г фольга,169.4,,180г,https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/maslo-slivochnoe-i-margarin-16113-20/maslo-slivochnoe-prostokvashino-82-180g-fol-ga,okey
276,2019-10-02,food,7,Масло сливочное,БЗМЖ Масло сливочное Viola 82% 180г,176.5,,180г,https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/maslo-slivochnoe-i-margarin-16113-20/maslo-slivochnoe-viola-82-180g,okey
277,2019-10-02,food,7,Масло сливочное,"БЗМЖ Масло слив Вкуснотеево традиц 200г 82,5% линкавер",174.4,,200г,https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/maslo-slivochnoe-i-margarin-16113-20/maslo-slivochnoe-vkusnoteevo-traditsionnoe-200g-82-5-,okey
278,2019-10-02,food,7,Масло сливочное,Масло сливочное Аланталь Традиционное 82.5% 180г,119.9,155.0,шт,https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/slivochnoe-maslo-i-margarin/alantal-maslo-tradits-sliv-82-5-180g--318161,perekrestok
279,2019-10-02,food,7,Масло сливочное,Масло сливочное Arla Natura несоленое 82% 400г,389.0,,шт,https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/slivochnoe-maslo-i-margarin/ar-nat-maslo-sl-nesol-82-400g--448239,perekrestok
280,2019-10-02,food,7,Масло сливочное,Масло сливочное Arla Natura несоленое 82% 180г,185.0,,шт,https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/slivochnoe-maslo-i-margarin/arla-natura-maslo-slivoch-nesol-82-180g--308389,perekrestok
281,2019-10-02,food,7,Масло сливочное,Масло сливочное Благода Крестьянское 72.5% 180г,159.0,,шт,https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/slivochnoe-maslo-i-margarin/blag-maslo-krestyan-72-5-180g--516186,perekrestok
282,2019-10-02,food,7,Масло сливочное,Масло сливочное Деревенское подворье 72.5% 180г,139.0,,шт,https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/slivochnoe-maslo-i-margarin/der-podv-maslo-sliv-nsol-72-5180g--307736,perekrestok
283,2019-10-02,food,7,Масло сливочное,Масло сливочное Домик в деревне Крестьянское 72.5% 180г,145.0,,шт,https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/slivochnoe-maslo-i-margarin/dom-v-der-maslo-nsol-slsliv-72-5-180g--309207,perekrestok
284,2019-10-02,food,7,Масло сливочное,Масло сливочное Экомилк Традиционное 82.5% 180г,147.9,,шт,https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/slivochnoe-maslo-i-margarin/ekom-maslo-trad-sl82-5180g--327869,perekrestok
285,2019-10-02,food,7,Масло сливочное,Масло сливочное Экомилк 82.5% 450г,259.9,359.0,шт,https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/slivochnoe-maslo-i-margarin/ekomilk-maslo-sliv-nsol-82-5450g--307735,perekrestok
286,2019-10-02,food,7,Масло сливочное,Масло сливочное Экомилк слабосоленое 80% 180г,185.0,,шт,https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/slivochnoe-maslo-i-margarin/ekomilk-maslo-sliv-sol-80-180g--307744,perekrestok
287,2019-10-02,food,7,Масло сливочное,Масло сливочное Экомилк 82.5% 180г,122.9,149.0,шт,https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/slivochnoe-maslo-i-margarin/ekomilk-maslo-slivoch-sliv-gost-82-5180g--307733,perekrestok
288,2019-10-02,food,7,Масло сливочное,Масло сливочное Рузское Традиционное 82.5% 175г,199.0,,шт,https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/slivochnoe-maslo-i-margarin/maslo-ruzskoe-tradits-sliv-82-5-175g--307148,perekrestok
289,2019-10-02,food,7,Масло сливочное,Масло сливочное Милград Традиционное 82.5% 180г,109.9,,шт,https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/slivochnoe-maslo-i-margarin/milgrad-maslo-trad-82-5-180g--356478,perekrestok
290,2019-10-02,food,7,Масло сливочное,Масло сливочное Простоквашино Крестьянское 72.5% 180г,143.9,,шт,https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/slivochnoe-maslo-i-margarin/prostokv-maslo-krestyan-sliv-72-5-180g--304305,perekrestok
291,2019-10-02,food,7,Масло сливочное,Масло сливочное Простоквашино 82% 180г,148.9,,шт,https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/slivochnoe-maslo-i-margarin/prostokv-maslo-slivochnoe-82-180g--308828,perekrestok
292,2019-10-02,food,7,Масло сливочное,Масло сливочное Вкуснотеево Традиционное 82.5% 180г,175.0,,шт,https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/slivochnoe-maslo-i-margarin/vkusnot-maslo-tradits-sliv-82-5-180g--306711,perekrestok
293,2019-10-02,food,7,Масло сливочное,Масло сливочное Вкуснотеево Традиционное 82.5% 200г,185.0,,шт,https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/slivochnoe-maslo-i-margarin/vkusnot-maslo-tradits-sliv-82-5-200g--317236,perekrestok
294,2019-10-02,food,7,Масло сливочное,Масло сливочное Вкуснотеево Традиционное 82.5% 400г,359.0,,шт,https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/slivochnoe-maslo-i-margarin/vkusnot-maslo-tradits-sliv-82-5-400g--479133,perekrestok
295,2019-10-02,food,7,Масло сливочное,"Масло сливочное Вологодское 82,5% 180г",179.0,196.0,шт,https://www.utkonos.ru/item/3130259/maslo-slivochnoe-vologodskoe-82-5-180g,utkonos
296,2019-10-02,food,7,Масло сливочное,"Масло сливочное традиционное Рузское 82,5% 175г",199.0,,шт,https://www.utkonos.ru/item/3141589/maslo-slivochnoe-tradicionnoe-ruzskoe-82-5-175g,utkonos
297,2019-10-02,food,7,Масло сливочное,"Масло сливочное Простоквашино 82%, 180г",109.0,149.0,шт,https://www.utkonos.ru/item/3243816/maslo-slivochnoe-prostokvashino-82--180g,utkonos
298,2019-10-02,food,7,Масло сливочное,"Масло сливочное Экомилк Традиционное 82,5%, 450г",340.0,,шт,https://www.utkonos.ru/item/3330822/maslo-slivochnoe-ekomilk-tradicionnoe-82-5--450g,utkonos
299,2019-10-02,food,7,Масло сливочное,"Масло Сливочное Экомилк 82,5%, 180г",134.0,,шт,https://www.utkonos.ru/item/3330823/maslo-slivochnoe-ekomilk-82-5--180g,utkonos
300,2019-10-02,food,7,Масло сливочное,"Масло сливочное из молока Нашей Дойки 82,5% 200г",159.0,,шт,https://www.utkonos.ru/item/3356606/maslo-slivochnoe-iz-moloka-nashej-dojki-82-5-200g,utkonos
301,2019-10-02,food,7,Масло сливочное,"Масло сливочное Чабан Халяль 82,5%, 180г",211.0,,шт,https://www.utkonos.ru/item/3359589/maslo-slivochnoe-chaban-khaljal-82-5--180g,utkonos
302,2019-10-02,food,7,Масло сливочное,"Масло сливочное Чабан Халяль 82,5%, 450г",527.0,,шт,https://www.utkonos.ru/item/3359594/maslo-slivochnoe-chaban-khaljal-82-5--450g,utkonos
303,2019-10-02,food,7,Масло сливочное,"Масло сливочное Избёнка Традиционное 82,5%, 200г",145.0,,шт,https://www.utkonos.ru/item/3362578/maslo-slivochnoe-izbjonka-tradicionnoe-82-5--200g,utkonos
304,2019-10-02,food,7,Масло сливочное,"Масло сливочное Простоквашино 82%, 400г",339.0,,шт,https://www.utkonos.ru/item/3365498/maslo-slivochnoe-prostokvashino-82--400g,utkonos
305,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное рафинированное дезодорированное Слобода вымороженное Высший сорт, 1 л",97.99,,за 1 шт.                                                                                                                        (1 л),https://online.globus.ru/products/maslo-podsolnechnoe-rafinirovannoe-dezodorirovannoe-sloboda-vymorozhennoe-vysshiy-sort-1-l/,globus
306,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное рафинированное дезодорированное Знатное вымороженное, 0,82 л",69.99,,"за 1 шт.                                                                                                                        (0,82 л)",https://online.globus.ru/products/maslo-podsolnechnoe-rafinirovannoe-dezodorirovannoe-znatnyy-vymorozhennoe-pervyy-sort-0-82-l/,globus
307,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное рафинированное дезодорированное Золотая Семечка вымороженное Первый сорт, 5 л",566.99,,за 1 шт.                                                                                                                        (5 л),https://online.globus.ru/products/maslo-podsolnechnoe-rafinirovannoe-dezodorirovannoe-zolotaya-semechka-vymorozhennoe-pervyy-sort-5-l/,globus
308,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное Getuva рафинированное спрей, 250 мл",234.99,,"за 1 шт.                                                                                                                        (0,25 л)",https://online.globus.ru/products/maslo-podsolnechnoe-rafinirovannoe-getuva-sprey-250-ml/,globus
309,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное Россиянка рафинированное дезодорированное, 1,7 л",194.99,,"за 1 шт.                                                                                                                        (1,7 л)",https://online.globus.ru/products/maslo-podsolnechnoe-rossiyanka-rafinirovannoe-dezodorirovannoe-1-7-l/,globus
310,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное Россиянка рафинированное дезодорированное, 1 л",97.99,,за 1 шт.                                                                                                                        (1 л),https://online.globus.ru/products/maslo-podsolnechnoe-rossiyanka-rafinirovannoe-dezodorirovannoe-1-l/,globus
311,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное Слобода ароматное, 1 л",92.99,,за 1 шт.                                                                                                                        (1 л),https://online.globus.ru/products/maslo-podsolnechnoe-sloboda-aromatnoe-1-l/,globus
312,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное Слобода рафинированное дезодорированное, 1,8 л",139.99,189.99,"за 1 шт.                                                                                                                        (1,8 л)",https://online.globus.ru/products/maslo-podsolnechnoe-sloboda-rafinirovannoe-dezodorirovannoe-1-8-l/,globus
313,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное Слобода рафинированное дезодорированное, 1 л",68.99,87.99,за 1 шт.                                                                                                                        (1 л),https://online.globus.ru/products/maslo-podsolnechnoe-sloboda-rafinirovannoe-dezodorirovannoe-1-l/,globus
314,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное Слобода рафинированное дезодорированное, 2,7 л",257.99,,"за 1 шт.                                                                                                                        (2,7 л)",https://online.globus.ru/products/maslo-podsolnechnoe-sloboda-rafinirovannoe-dezodorirovannoe-2-7-l/,globus
315,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное сыродавленное нерафинированное Organic life из отборных семян подсолнуха, 500 мл",244.99,,"за 1 шт.                                                                                                                        (0,5 л)",https://online.globus.ru/products/maslo-podsolnechnoe-syrodavlennoe-nerafinirovannoe-organic-life-iz-otbornykh-semyan-podsolnukha-500-ml/,globus
316,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное Злато рафинированное дезодорированное, 1 л",131.99,,за 1 шт.                                                                                                                        (1 л),https://online.globus.ru/products/maslo-podsolnechnoe-zlato-rafinirovannoe-dezodorirovannoe-1-l/,globus
317,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное Златожар рафинированное дезодорированное, 900 мл",79.99,,"за 1 шт.                                                                                                                        (0,9 л)",https://online.globus.ru/products/maslo-podsolnechnoe-zlatozhar-rafinirovannoe-dezodorirovannoe-0-9-l/,globus
318,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное Золотая Семечка без запаха, 1,8 л",149.99,,"за 1 шт.                                                                                                                        (1,8 л)",https://online.globus.ru/products/maslo-podsolnechnoe-zolotaya-semechka-bez-zapakha-1-8-l/,globus
319,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное Золотая Семечка без запаха, 500 мл",59.99,,"за 1 шт.                                                                                                                        (0,5 л)",https://online.globus.ru/products/maslo-podsolnechnoe-zolotaya-semechka-bez-zapakha-500-ml/,globus
320,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное Золотая Семечка рафинированное, 1 л",95.99,,за 1 шт.                                                                                                                        (1 л),https://online.globus.ru/products/maslo-podsolnechnoe-zolotaya-semechka-rafinirovannoe-1-l/,globus
321,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Золотая Семечка рафинированное дезодорированное 1л,95.5,,1л,https://www.okeydostavka.ru/msk/maslo-podsolnechnoe-zolotaia-semechka-rafinirovannoe-dezodorirovannoe-1l,okey
322,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Altero Vitality рафинированное дезодорированное 810мл,107.4,,810мл,https://www.okeydostavka.ru/msk/rastitel-nye-masla-sousy-i-pripravy-16598-20/maslo-rastitel-noe-16609-20/maslo-podsolnechnoe-altero-vitality-rafinirovannoe-,okey
323,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное Благо рафинированное дез 1,8л",177.49,,"1,8л",https://www.okeydostavka.ru/msk/rastitel-nye-masla-sousy-i-pripravy-16598-20/maslo-rastitel-noe-16609-20/maslo-podsolnechnoe-blago-rafinirovannoe-dez-1-8l,okey
324,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное Дары Кубани нерафинированное 0,65л",107.9,,"0,65л",https://www.okeydostavka.ru/msk/rastitel-nye-masla-sousy-i-pripravy-16598-20/maslo-rastitel-noe-16609-20/maslo-podsolnechnoe-dary-kubani-nerafinirovannoe-,okey
325,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Ideal рафинированное дезодорированное 1л,130.9,,1л,https://www.okeydostavka.ru/msk/rastitel-nye-masla-sousy-i-pripravy-16598-20/maslo-rastitel-noe-16609-20/maslo-podsolnechnoe-ideal-rafinirovannoe-,okey
326,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Кубаночка нерафинированное 1л пл/б,111.9,,1л,https://www.okeydostavka.ru/msk/rastitel-nye-masla-sousy-i-pripravy-16598-20/maslo-rastitel-noe-16609-20/maslo-podsolnechnoe-kubanochka-nerafinirovannoe-1l-,okey
327,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Кубаночка рафинированное дезодорированное 1л пл/б,111.9,,1л,https://www.okeydostavka.ru/msk/rastitel-nye-masla-sousy-i-pripravy-16598-20/maslo-rastitel-noe-16609-20/maslo-podsolnechnoe-kubanochka-rafinirovannoe-,okey
328,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное ОКЕЙ рафинированное дезодорированное 1л,99.5,,1л,https://www.okeydostavka.ru/msk/rastitel-nye-masla-sousy-i-pripravy-16598-20/maslo-rastitel-noe-16609-20/maslo-podsolnechnoe-okei-rafinirovannoe-dezodorirovannoe-1l,okey
329,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Слобода нерафинированное 1л,109.9,,1л,https://www.okeydostavka.ru/msk/rastitel-nye-masla-sousy-i-pripravy-16598-20/maslo-rastitel-noe-16609-20/maslo-podsolnechnoe-sloboda-nerafinirovannoe-1l,okey
330,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное Слобода рафин дезодор вымороженное в/с 2,7л",279.4,,"2,7л",https://www.okeydostavka.ru/msk/rastitel-nye-masla-sousy-i-pripravy-16598-20/maslo-rastitel-noe-16609-20/maslo-podsolnechnoe-sloboda-rafin-dezodor-,okey
331,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Слобода рафинированное дезодорированное 1л,96.4,,1л,https://www.okeydostavka.ru/msk/rastitel-nye-masla-sousy-i-pripravy-16598-20/maslo-rastitel-noe-16609-20/maslo-podsolnechnoe-sloboda-rafinirovannoe-,okey
332,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное Слобода рафинированное дезодорированное 1,8л",129.0,184.0,"1,8л",https://www.okeydostavka.ru/msk/rastitel-nye-masla-sousy-i-pripravy-16598-20/maslo-rastitel-noe-16609-20/maslo-podsolnechnoe-sloboda-rafinirovannoe-dezodorirovannoe-1-8l,okey
333,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное ТЧН! нерафинированное 1л,76.4,,1л,https://www.okeydostavka.ru/msk/rastitel-nye-masla-sousy-i-pripravy-16598-20/maslo-rastitel-noe-16609-20/maslo-podsolnechnoe-tchn-nerafinirovannoe-1l,okey
334,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное ТЧН! рафинированное дезодорированное 5л,305.9,342.1,5л,https://www.okeydostavka.ru/msk/rastitel-nye-masla-sousy-i-pripravy-16598-20/maslo-rastitel-noe-16609-20/maslo-podsolnechnoe-tchn-rafinirovannoe-,okey
335,2019-10-02,food,8,Масло подсолнечное,"Масло подсолнечное ТЧН! рафинированное дезодорированное 0,9л",64.9,,"0,9л",https://www.okeydostavka.ru/msk/rastitel-nye-masla-sousy-i-pripravy-16598-20/maslo-rastitel-noe-16609-20/maslo-podsolnechnoe-tchn-rafinirovannoe-dezodorirovannoe-0-9l,okey
336,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Altero Vitality с зародышами пшеницы 810мл,125.0,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/altero-maslo-vital-pods-s-zar-psh-810ml--306157,perekrestok
337,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Благо 1л,96.9,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/blago-maslo-podsolnechnoe-raf-dez-vym-1l--308167,perekrestok
338,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Golden Kings of Ukraine Чесночное 350мл,309.0,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/gol-kin-of-ukr-maslo-pods-chesn-ner350ml--316010,perekrestok
339,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Ideal 1л,129.0,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/ideal-maslo-pods-raf-dezod-1l--336848,perekrestok
340,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Маркет Перекресток 500мл,59.9,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/mark-per-maslo-podsoln-nr-0-5l--516469,perekrestok
341,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Ароматы жизни из жареных семечек 250мл,97.9,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/maslo-pods-nr-iz-jar-sem-250ml--357987,perekrestok
342,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Золотая Семечка 1.8л,239.0,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/maslo-zolotaya-semechka-podsol-raf-1-8l--310651,perekrestok
343,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Олейна 1л,125.0,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/oleyna-maslo-pods-rafdezod-1s-1l--305037,perekrestok
344,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное ПРОСТО 900мл,48.9,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/prst-maslo-pods-raf-d-1s-900ml--433951,perekrestok
345,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Русский Масляникъ сыродавленное 500мл,219.0,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/rus-masl-maslo-pods-neraf-0-5l--447833,perekrestok
346,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Слобода для плова 1л,114.9,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/slob-maslo-pods-dpl-raf-vs-1l--434986,perekrestok
347,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Слобода 1л,95.9,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/sloboda-maslo-podsol-raf-dez-vs-1l--306154,perekrestok
348,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное 900мл,87.9,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/tender-maslo-podsolnechnoe-neraf-0-9-1l--309153,perekrestok
349,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Затея 1л,93.9,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/zateya-maslo-podsolnech-rafin-1l--309151,perekrestok
350,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Золотая Лейка 1л,97.9,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/zol-ley-maslo-podsol-raf-dez-1l--349706,perekrestok
351,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Золотая Семечка без запаха 500мл,73.9,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/zol-sem-maslo-podsoln-raf-0-5l--307907,perekrestok
352,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Золотая Семечка Ароматное 1л,124.9,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/zol-semechka-maslo-podneraf-1l--307906,perekrestok
353,2019-10-02,food,8,Масло подсолнечное,Масло подсолнечное Золотая Семечка без запаха 1л,95.9,,шт,https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/maslo-rastitelnoe/zol-semechka-maslo-podsol-raf-1l--307905,perekrestok
354,2019-10-02,food,8,Масло подсолнечное,"Масло Золотая семечка Ароматное подсолнечное нерафинированное, 1л",125.0,,шт,https://www.utkonos.ru/item/3262802/maslo-zolotaja-semechka-aromatnoe-podsolnechnoe-nerafinirovannoe--1l,utkonos
355,2019-10-02,food,8,Масло подсолнечное,"Масло Слобода подсолнечное рафинированное дезодорированное 1,8л",200.0,,шт,https://www.utkonos.ru/item/3347973/maslo-sloboda-podsolnechnoe-rafinirovannoe-dezodorirovannoe-1-8l,utkonos
356,2019-10-02,food,8,Масло подсолнечное,Масло Слобода Ароматное подсолнечное нерафинированное 1л,90.2,,шт,https://www.utkonos.ru/item/3347975/maslo-sloboda-aromatnoe-podsolnechnoe-nerafinirovannoe-1-l,utkonos
357,2019-10-02,food,8,Масло подсолнечное,"Масло IDEAL подсолнечное рафинированное, дезодорированное 1л",125.0,,шт,https://www.utkonos.ru/item/3348036/maslo-ideal-podsolnechnoe-rafinirovannoe--dezodorirovannoe-1l,utkonos
358,2019-10-02,food,8,Масло подсолнечное,Масло Злато подсолнечное рафинированное дезодорированное 1л,69.9,120.0,шт,https://www.utkonos.ru/item/3348038/maslo-zlato-podsolnechnoe-rafinirovannoe-dezodorirovannoe-1l,utkonos
359,2019-10-02,food,8,Масло подсолнечное,Масло Олейна Классическая подсолнечное рафинированное дезодорированное 1л,93.3,,шт,https://www.utkonos.ru/item/3348050/maslo-olejna-klassicheskaja-podsolnechnoe-rafinirovannoe-dezodorirovannoe-1l,utkonos
360,2019-10-02,food,8,Масло подсолнечное,"Масло Домашнее подсолнечное нерафинированное, 1л",105.0,,шт,https://www.utkonos.ru/item/3355780/maslo-domashnee-podsolnechnoe-nerafinirovannoe--1l,utkonos
361,2019-10-02,food,8,Масло подсолнечное,Масло Слобода подсолнечное рафинированное дезодорированное 1л,105.0,,шт,https://www.utkonos.ru/item/3356913/maslo-sloboda-podsolnechnoe-rafinirovannoe-dezodorirovannoe-1l,utkonos
362,2019-10-02,food,8,Масло подсолнечное,Масло Олейна классическая подсолнечное рафинированное дезодорированное 2л,207.0,,шт,https://www.utkonos.ru/item/3356967/maslo-olejna-klassicheskaja-podsolnechnoe-rafinirovannoe-dezodorirovannoe-2l,utkonos
363,2019-10-02,food,8,Масло подсолнечное,Масло Золотая семечка подсолнечное рафинированное дезодорированное 1л,96.0,,шт,https://www.utkonos.ru/item/3356983/maslo-zolotaja-semechka-podsolnechnoe-rafinirovannoe-dezodorirovannoe-1l,utkonos
364,2019-10-02,food,8,Масло подсолнечное,"Масло Золотая семечка подсолнечное рафинированное 0,5л",73.9,,шт,https://www.utkonos.ru/item/3360671/maslo-zolotaja-semechka-podsolnechnoe-rafinirovannoe-0-5l,utkonos
365,2019-10-02,food,9,Маргарин,"Маргарин для выпечки Хозяюшка Домашний 75%, 200 г",26.99,,"за 1 шт.                                                                                                                        (0,2 кг)",https://online.globus.ru/products/margarin-dlya-vypechki-khozyayushka-75-200-g/,globus
366,2019-10-02,food,9,Маргарин,"Маргарин домашний Хозяюшка 65 %, 200 г",23.99,,"за 1 шт.                                                                                                                        (0,2 кг)",https://online.globus.ru/products/margarin-domashniy-khozyayushka-65-200-g/,globus
367,2019-10-02,food,9,Маргарин,"Маргарин сливочный Хозяюшка Нижегородский 60%, 400 г",44.99,,"за 1 шт.                                                                                                                        (0,4 кг)",https://online.globus.ru/products/margarin-slivochnyy-khozyayushka-nizhegorodskiy-60-400-g/,globus
368,2019-10-02,food,9,Маргарин,"Маргарин сливочный Саратовский 60%, 180 г",21.99,,"за 1 шт.                                                                                                                        (0,18 кг)",https://online.globus.ru/products/margarin-slivochnyy-saratovskiy-60-180-g/,globus
369,2019-10-02,food,9,Маргарин,"Маргарин сливочный Саратовский 60%, 250 г",24.99,,"за 1 шт.                                                                                                                        (0,25 кг)",https://online.globus.ru/products/margarin-slivochnyy-saratovskiy-60-250-g/,globus
